SMILES,Molecule Name,Molecular Formula,Bond Information,Functional Groups,Atom Information,Symmetry,Planarity,Molecular weight,PiPi Stacking Potential,Energetics,ESP,oxygen_balance,Heat of formation,NO2 Count,NH2 Count,H Count
CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,C20H23ClN2O4,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 9-12 (SINGLE), 5-13 (SINGLE), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 19-20 (DOUBLE), 20-21 (SINGLE), 21-22 (DOUBLE), 21-23 (SINGLE), 19-24 (SINGLE), 24-25 (DOUBLE), 24-26 (SINGLE), 11-6 (AROMATIC), 18-13 (AROMATIC)","Alkane, Alkene, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: Cl, 13: C, 14: C, 15: C, 16: C, 17: C, 18: N, 19: C, 20: C, 21: C, 22: O, 23: O, 24: C, 25: O, 26: O",Non-symmetric,Planar,390.867,781.734,No,1.11022302462516E-16,-83.6261439313117,944,0,0,0
CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C36H60O2,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (DOUBLE), 15-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 19-20 (DOUBLE), 20-21 (SINGLE), 20-22 (SINGLE), 22-23 (DOUBLE), 23-24 (SINGLE), 24-25 (DOUBLE), 25-26 (SINGLE), 25-27 (SINGLE), 27-28 (DOUBLE), 28-29 (SINGLE), 29-30 (DOUBLE), 30-31 (SINGLE), 31-32 (SINGLE), 32-33 (SINGLE), 33-34 (SINGLE), 34-35 (SINGLE), 34-36 (SINGLE), 30-37 (SINGLE), 34-29 (SINGLE)","Alkane, Alkene","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: O, 17: O, 18: C, 19: C, 20: C, 21: C, 22: C, 23: C, 24: C, 25: C, 26: C, 27: C, 28: C, 29: C, 30: C, 31: C, 32: C, 33: C, 34: C, 35: C, 36: C, 37: C",Non-symmetric,Non-Planar,524.874,524.874,No,-4.16333634234434E-16,-93.9032986964491,0,0,0,0
C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,C6H14O6,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 4-7 (SINGLE), 3-8 (SINGLE), 2-9 (SINGLE), 1-10 (SINGLE), 0-11 (SINGLE)",Alkane,"0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: O, 7: O, 8: O, 9: O, 10: O, 11: O",Non-symmetric,Planar,182.172,0,No,-1.11022302462516E-16,-47.3025492391806,0,0,0,0
C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F,N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1,C10H5F3N4O,"0-1 (AROMATIC), 1-2 (AROMATIC), 2-3 (AROMATIC), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (DOUBLE), 8-9 (SINGLE), 9-10 (TRIPLE), 8-11 (SINGLE), 11-12 (TRIPLE), 2-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 14-16 (SINGLE), 14-17 (SINGLE), 5-0 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: N, 7: N, 8: C, 9: C, 10: N, 11: C, 12: N, 13: O, 14: C, 15: F, 16: F, 17: F",Non-symmetric,Planar,254.171,254.171,No,1.66533453693773E-16,-93.7050253569447,1888,0,0,0
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,C19H25ClN2,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-6 (SINGLE), 12-7 (AROMATIC), 20-15 (AROMATIC)","Alkane, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: N, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: Cl",Non-symmetric,Non-Planar,316.876,950.628,No,-1.11022302462516E-16,-100,944,0,0,0
CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl,C22H27ClN2O4S,"0-1 (SINGLE), 1-2 (DOUBLE), 1-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (DOUBLE), 13-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 18-20 (SINGLE), 5-21 (SINGLE), 21-22 (AROMATIC), 22-23 (AROMATIC), 23-24 (AROMATIC), 24-25 (AROMATIC), 25-26 (AROMATIC), 24-27 (SINGLE), 27-28 (SINGLE), 14-4 (SINGLE), 12-7 (AROMATIC), 26-21 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: O, 3: O, 4: C, 5: C, 6: S, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: N, 14: C, 15: O, 16: C, 17: C, 18: N, 19: C, 20: C, 21: C, 22: C, 23: C, 24: C, 25: C, 26: C, 27: O, 28: C, 29: Cl",Non-symmetric,Non-Planar,450.988,1352.964,No,1.11022302462516E-16,-85.8089350492696,1219,0,0,0
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,C13H19Cl2NO,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (DOUBLE), 2-4 (SINGLE), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 6-10 (SINGLE), 1-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 12-14 (SINGLE), 12-15 (SINGLE), 9-4 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: O, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: Cl, 11: N, 12: C, 13: C, 14: C, 15: C, 16: Cl",Non-symmetric,Planar,276.207,276.207,No,-2.22044604925031E-16,-94.2072431183859,472,0,0,0
C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl,Cl.Clc1cccc(Cl)c1NC1=NCCN1,C9H10Cl3N3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (DOUBLE), 3-4 (SINGLE), 3-5 (SINGLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (SINGLE), 7-13 (SINGLE), 4-0 (SINGLE), 11-6 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: N, 3: C, 4: N, 5: N, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: Cl, 13: Cl, 14: Cl",Non-symmetric,Non-Planar,266.559,533.118,No,0,-100,1416,0,0,0
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,C29H34Cl2N2O2,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (DOUBLE), 3-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 11-14 (SINGLE), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 17-20 (SINGLE), 11-21 (SINGLE), 5-22 (SINGLE), 22-23 (AROMATIC), 23-24 (AROMATIC), 24-25 (AROMATIC), 25-26 (AROMATIC), 26-27 (AROMATIC), 5-28 (SINGLE), 28-29 (AROMATIC), 29-30 (AROMATIC), 30-31 (AROMATIC), 31-32 (AROMATIC), 32-33 (AROMATIC), 13-8 (SINGLE), 19-14 (AROMATIC), 27-22 (AROMATIC), 33-28 (AROMATIC)","Alkane, Aromatic","0: C, 1: N, 2: C, 3: C, 4: O, 5: C, 6: C, 7: C, 8: N, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: Cl, 21: O, 22: C, 23: C, 24: C, 25: C, 26: C, 27: C, 28: C, 29: C, 30: C, 31: C, 32: C, 33: C, 34: Cl",Non-symmetric,Non-Planar,513.509,2054.036,No,-8.88178419700125E-16,-93.768366279851,944,0,0,0
CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,C18H24ClNO3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 1-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 11-13 (SINGLE), 13-14 (SINGLE), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 17-20 (SINGLE), 13-21 (SINGLE), 9-4 (AROMATIC), 19-14 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: O, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: N, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: O, 21: O, 22: Cl",Non-symmetric,Planar,337.847,675.694,No,1.2490009027033E-15,-85.7923853105104,472,0,0,0
CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,C17H22BrNO4,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 6-9 (SINGLE), 1-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 17-19 (SINGLE), 15-20 (SINGLE), 12-21 (SINGLE), 8-3 (AROMATIC), 18-13 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: O, 10: N, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: O, 20: O, 21: O, 22: Br",Non-symmetric,Planar,384.27,768.54,No,1.80411241501588E-16,-83.3450438493767,472,0,0,0
CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,C11H18ClNO3,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 9-12 (SINGLE), 8-13 (SINGLE), 5-14 (SINGLE), 11-6 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: N, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: O, 13: O, 14: O, 15: Cl",Non-symmetric,Planar,247.722,247.722,No,6.38378239159465E-16,-80.6234407925013,472,0,0,0
CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,C21H22ClN,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (DOUBLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (SINGLE), 12-13 (DOUBLE), 13-14 (SINGLE), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 4-20 (SINGLE), 20-21 (SINGLE), 21-1 (SINGLE), 19-5 (SINGLE), 11-6 (AROMATIC), 19-14 (AROMATIC)","Alkane, Alkene, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: C, 22: Cl",Non-symmetric,Non-Planar,323.867,1295.468,No,-4.44089209850063E-16,-100,472,0,0,0
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C20H24N2O6,"0-1 (SINGLE), 1-2 (DOUBLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (DOUBLE), 5-6 (SINGLE), 5-7 (SINGLE), 4-8 (SINGLE), 8-9 (DOUBLE), 8-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 12-14 (SINGLE), 3-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (SINGLE), 21-22 (DOUBLE), 21-23 (SINGLE), 2-24 (SINGLE), 24-25 (DOUBLE), 24-26 (SINGLE), 26-27 (SINGLE), 6-1 (SINGLE), 20-15 (AROMATIC)","Alkane, Alkene, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: N, 7: C, 8: C, 9: O, 10: O, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: N, 22: O, 23: O, 24: C, 25: O, 26: O, 27: C",Non-symmetric,Planar,388.42,776.84,No,4.71844785465692E-16,-75.2844858658154,944,1,0,0
C(=C\C(=O)O)\C(=O)O,O=C(O)/C=C\C(=O)O,C4H4O4,"0-1 (DOUBLE), 1-2 (SINGLE), 2-3 (DOUBLE), 2-4 (SINGLE), 0-5 (SINGLE), 5-6 (DOUBLE), 5-7 (SINGLE)","Alkane, Alkene","0: C, 1: C, 2: C, 3: O, 4: O, 5: C, 6: O, 7: O",Non-symmetric,Planar,116.072,0,No,-2.22044604925031E-16,-44.8618099110897,0,0,0,0
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,C17H20ClF2N3O3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (AROMATIC), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (DOUBLE), 5-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 11-13 (SINGLE), 10-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 18-20 (SINGLE), 9-21 (SINGLE), 4-22 (SINGLE), 22-23 (DOUBLE), 22-24 (SINGLE), 12-2 (AROMATIC), 12-7 (AROMATIC), 19-14 (SINGLE)","Alkane, Aromatic","0: C, 1: C, 2: N, 3: C, 4: C, 5: C, 6: O, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: F, 14: N, 15: C, 16: C, 17: N, 18: C, 19: C, 20: C, 21: F, 22: C, 23: O, 24: O, 25: Cl",Non-symmetric,Non-Planar,387.814,1163.442,No,-4.44089209850063E-16,-87.622932642968,1416,0,0,0
C1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,C10H7Cl2NO2,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (DOUBLE), 2-4 (SINGLE), 4-5 (SINGLE), 5-6 (DOUBLE), 4-7 (SINGLE), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 11-13 (SINGLE), 9-14 (SINGLE), 5-0 (SINGLE), 12-7 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: O, 4: N, 5: C, 6: O, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: Cl, 14: Cl",Non-symmetric,Non-Planar,244.077,488.154,No,-2.63677968348475E-16,-86.8893832683948,472,0,0,0
C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,C41H67NO15,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 5-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 11-14 (SINGLE), 14-15 (DOUBLE), 14-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 19-20 (SINGLE), 20-21 (SINGLE), 21-22 (DOUBLE), 21-23 (SINGLE), 23-24 (SINGLE), 24-25 (SINGLE), 25-26 (SINGLE), 24-27 (SINGLE), 27-28 (SINGLE), 28-29 (SINGLE), 29-30 (SINGLE), 30-31 (SINGLE), 31-32 (SINGLE), 32-33 (SINGLE), 32-34 (SINGLE), 31-35 (SINGLE), 35-36 (SINGLE), 36-37 (DOUBLE), 36-38 (SINGLE), 30-39 (SINGLE), 39-40 (SINGLE), 23-41 (SINGLE), 19-42 (SINGLE), 18-43 (SINGLE), 17-44 (SINGLE), 44-45 (SINGLE), 45-46 (DOUBLE), 45-47 (SINGLE), 16-48 (SINGLE), 9-49 (SINGLE), 4-50 (SINGLE), 50-51 (SINGLE), 51-52 (DOUBLE), 51-53 (SINGLE), 3-54 (SINGLE), 54-55 (SINGLE), 54-56 (SINGLE), 6-1 (SINGLE), 25-8 (SINGLE), 13-11 (SINGLE), 33-28 (SINGLE)",Alkane,"0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: O, 7: O, 8: C, 9: C, 10: C, 11: C, 12: C, 13: O, 14: C, 15: O, 16: C, 17: C, 18: C, 19: C, 20: O, 21: C, 22: O, 23: C, 24: C, 25: C, 26: C, 27: O, 28: C, 29: C, 30: C, 31: C, 32: C, 33: O, 34: C, 35: O, 36: C, 37: O, 38: C, 39: O, 40: C, 41: C, 42: C, 43: C, 44: O, 45: C, 46: O, 47: C, 48: C, 49: C, 50: O, 51: C, 52: O, 53: C, 54: N, 55: C, 56: C",Non-symmetric,Non-Planar,813.979,3255.916,No,-9.29811783123569E-16,-70.5152098518512,472,0,0,0
CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5.OS(=O)(=O)O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,C36H49N5O8S,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 1-4 (SINGLE), 4-5 (SINGLE), 5-6 (DOUBLE), 5-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (AROMATIC), 21-22 (AROMATIC), 22-23 (AROMATIC), 16-24 (SINGLE), 24-25 (DOUBLE), 24-26 (SINGLE), 26-27 (SINGLE), 27-28 (SINGLE), 28-29 (SINGLE), 29-30 (SINGLE), 30-31 (AROMATIC), 31-32 (AROMATIC), 32-33 (AROMATIC), 33-34 (AROMATIC), 34-35 (AROMATIC), 28-36 (SINGLE), 14-37 (SINGLE), 9-38 (SINGLE), 38-39 (SINGLE), 39-40 (AROMATIC), 40-41 (AROMATIC), 41-42 (AROMATIC), 42-43 (AROMATIC), 43-44 (AROMATIC), 45-46 (SINGLE), 46-47 (DOUBLE), 46-48 (DOUBLE), 46-49 (SINGLE), 12-7 (SINGLE), 23-18 (AROMATIC), 35-27 (SINGLE), 35-30 (AROMATIC), 44-39 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: N, 5: C, 6: O, 7: C, 8: C, 9: N, 10: C, 11: C, 12: N, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: C, 22: C, 23: C, 24: C, 25: O, 26: N, 27: C, 28: C, 29: C, 30: C, 31: C, 32: C, 33: C, 34: C, 35: C, 36: O, 37: O, 38: C, 39: C, 40: C, 41: N, 42: C, 43: C, 44: C, 45: O, 46: S, 47: O, 48: O, 49: O",Non-symmetric,Non-Planar,711.882,3559.41,No,2.1094237467878E-15,-82.0194919944598,2635,0,0,0
CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,C13H14Cl2O3,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (DOUBLE), 3-5 (SINGLE), 1-6 (SINGLE), 6-7 (SINGLE), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 10-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 15-17 (SINGLE), 12-7 (AROMATIC), 15-13 (SINGLE)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: O, 5: O, 6: O, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: Cl, 17: Cl",Non-symmetric,Planar,289.158,578.316,No,-4.30211422042248E-16,-83.4000788496255,0,0,0,0
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,C38H69NO13,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (DOUBLE), 6-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (DOUBLE), 15-17 (SINGLE), 14-18 (SINGLE), 13-19 (SINGLE), 19-20 (SINGLE), 20-21 (SINGLE), 21-22 (SINGLE), 22-23 (SINGLE), 23-24 (SINGLE), 24-25 (SINGLE), 24-26 (SINGLE), 23-27 (SINGLE), 22-28 (SINGLE), 22-29 (SINGLE), 29-30 (SINGLE), 12-31 (SINGLE), 11-32 (SINGLE), 32-33 (SINGLE), 33-34 (SINGLE), 34-35 (SINGLE), 35-36 (SINGLE), 36-37 (SINGLE), 37-38 (SINGLE), 37-39 (SINGLE), 35-40 (SINGLE), 40-41 (SINGLE), 40-42 (SINGLE), 34-43 (SINGLE), 10-44 (SINGLE), 10-45 (SINGLE), 45-46 (SINGLE), 8-47 (SINGLE), 5-48 (SINGLE), 4-49 (SINGLE), 3-50 (SINGLE), 3-51 (SINGLE), 17-2 (SINGLE), 25-20 (SINGLE), 38-33 (SINGLE)",Alkane,"0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: O, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: O, 17: O, 18: C, 19: O, 20: C, 21: C, 22: C, 23: C, 24: C, 25: O, 26: C, 27: O, 28: C, 29: O, 30: C, 31: C, 32: O, 33: C, 34: C, 35: C, 36: C, 37: C, 38: O, 39: C, 40: N, 41: C, 42: C, 43: O, 44: C, 45: O, 46: C, 47: C, 48: C, 49: O, 50: C, 51: O",Non-symmetric,Non-Planar,747.964,2243.892,No,2.4980018054066E-16,-72.1911749763358,472,0,0,0
